"","SYMBOL","GSM3535477","GSM3535478","GSM3535479","GSM3535480","GSM3535481","GSM3535482"
"4641","LINC01610",0,0,0,0,0,0
"4642","LOC101928354",0,0,0,0,0,0
"4643","LOC101928357",0,1,1,4,3,0
"4644","IRS4-AS1",1,0,0,0,0,0
"4645","LOC101928359",0,0,0,0,0,0
"4646","LOC101928361",42,19,52,35,16,20
"4647","LOC101928362",0,0,0,0,1,0
"4648","EHD4-AS1",1,0,0,0,3,1
"4649","LOC101928368",0,0,0,0,0,0
"4650","LOC101928369",3,8,4,4,8,5
"4651","S1PR1-DT",1,1,0,3,0,0
"4652","LOC101928371",179,76,164,282,196,182
"4653","LOC101928372",2,2,1,1,4,1
"4654","LOC101928373",0,1,1,0,1,1
"4655","IL12A-AS1",0,1,2,2,2,0
"4656","JDP2-AS1",126,75,130,42,59,33
"4657","PTOV1-AS2",563,474,580,853,733,535
"4658","LOC101928380",0,0,0,0,0,0
"4659","LOC101928381",1,1,1,2,1,4
"4660",NA,5,7,4,3,2,2
"4661","LOC101928384",0,0,0,0,0,0
"4662","LOC101928385",0,0,0,0,0,0
"4663","LOC101928386",1,1,0,1,3,3
"4664","LOC101928387",4,5,3,21,33,8
"4665","PLA2G4E-AS1",0,1,0,1,0,0
"4666","LOC101928389",0,0,0,0,0,0
"4667","LOC101928391",1,3,0,0,1,0
"4668","LOC101928392",0,0,0,0,0,0
"4669","FAM131B-AS1",0,0,0,0,0,1
"4670","LOC101928398",0,0,0,0,0,0
"4671","LINC01679",0,0,0,0,1,0
"4672","LOC101928401",1,0,0,0,0,0
"4673","STAG2-AS1",5,2,6,2,3,3
"4674","EIF2AK3-DT",31,34,12,16,26,8
"4675","RGS5-AS1",0,0,0,0,0,0
"4676","LINC02023",0,0,0,0,0,0
"4677","LINC02543",0,0,0,0,0,0
"4678","LOC101928409",3,4,3,1,0,0
"4679","SLC28A2-AS1",4,15,4,14,12,5
"4680","LOC101928415",44,51,53,16,41,22
"4681","LOC101928416",14,14,19,25,14,12
"4682","LOC101928417",0,0,0,0,0,0
"4683","MYOCD-AS1",0,0,0,0,0,0
"4684","LOC101928419",0,0,0,0,0,0
"4685","LINC01490",0,0,0,0,0,0
"4686","LOC101928421",42,25,47,55,51,43
"4687","TMEM123-DT",25,30,26,11,20,12
"4688","MAP3K5-AS2",0,0,0,0,0,0
"4689","ATXN1-AS1",0,1,0,2,21,3
"4690","LINC01700",0,0,0,0,0,0
"4691","RNPC3-DT",1,5,2,1,3,0
"4692","LOC101928437",0,0,0,0,0,0
"4693","LOC101928438",1,4,0,0,2,2
"4694","FBXO3-DT",0,0,1,0,1,0
"4695","LOC101928441",0,0,0,0,1,0
"4696","LINC01491",0,0,0,0,0,0
"4697","LINC02753",0,0,0,0,0,0
"4698","RUFY1-AS1",90,97,93,75,89,59
"4699","LOC101928446",0,0,0,0,0,0
"4700","LOC101928447",0,2,0,1,3,1
"4701","C5orf67",0,0,0,0,0,0
"4702","LINC02426",0,0,0,0,0,0
"4703","LOC101928450",0,0,1,1,3,4
"4704",NA,977,855,1056,649,953,615
"4705","LOC101928453",0,0,0,0,0,0
"4706","LINC01412",0,0,2,0,0,0
"4707","LINC01756",0,0,0,0,1,0
"4708","MAP3K5-AS1",0,0,0,0,4,0
"4709","LOC101928462",8,5,10,8,8,5
"4710","LOC101928463",0,0,0,0,0,0
"4711","ZNF433-AS1",179,116,141,102,57,51
"4712","SLCO4A1-AS2",24,18,29,14,35,14
"4713","LOC101928466",2,3,5,1,2,3
"4714","MIR325HG",0,0,0,0,0,0
"4715","TMEM246-AS1",6,6,4,2,2,1
"4716","SOX5-AS1",0,0,0,0,0,0
"4717",NA,0,0,0,0,0,0
"4718","LOC101928473",0,0,0,1,0,0
"4719","LOC101928474",0,0,0,0,0,3
"4720","LOC101928475",0,0,0,0,0,0
"4721","LINC01676",0,1,0,0,0,0
"4722","LOC101928477",8,2,2,3,3,0
"4723","LINC02269",9,25,26,28,27,31
"4724","NALT1",22,53,32,115,110,82
"4725","LINC01363",0,0,0,0,0,0
"4726","LOC101928487",28,9,37,39,49,13
"4727","CD109-AS1",1,1,1,0,1,1
"4728","LOC101928491",1,0,1,0,3,0
"4729","OR2A1-AS1",0,0,0,0,0,0
"4730","LOC101928495",0,0,0,0,0,0
"4731","LINC01492",0,0,0,2,0,1
"4732","LOC101928499",0,0,0,5,1,2
"4733","LOC101928502",5,11,3,14,11,4
"4734","GTF2A1-AS1",61,44,45,57,51,37
"4735","LOC101928505",1,0,0,0,0,0
"4736","LINC02268",15,35,24,24,27,34
"4737","LOC101928510",0,0,1,7,1,0
"4738","LOC101928512",16,18,21,17,24,8
"4739","CATIP-AS1",9,11,9,55,52,36
"4740","LINC02080",3,2,0,1,6,3
"4741","LOC101928516",0,0,0,0,0,0
"4742","LOC101928517",0,0,0,0,0,0
"4743","LOC101928519",0,0,0,0,0,0
"4744","PDE6B-AS1",0,1,1,1,1,1
"4745","LOC101928523",3,4,4,10,6,3
"4746","LOC101928525",606,532,565,547,568,340
"4747","LOC101928526",0,0,0,0,0,0
"4748","PIGBOS1",366,305,429,213,180,128
"4749","LOC101928529",5,15,8,13,30,19
"4750","CHFR-DT",3,2,1,0,2,0
"4751","LOC101928532",0,0,0,0,0,0
"4752","LOC101928535",0,0,0,0,0,0
"4753","LINC01493",0,0,0,0,0,0
"4754","LINC01494",0,1,0,0,0,0
"4755","LINC02225",1,0,1,0,0,0
"4756","LOC101928540",0,0,0,0,0,0
"4757","LOC101928543",9,65,11,16,88,6
"4758","SEPTIN7-DT",22,22,30,10,21,8
"4759",NA,0,1,1,0,0,0
"4760","SMC2-DT",1,2,1,0,0,0
"4761","LOC101928551",0,0,0,0,0,0
"4762","LOC101928553",0,0,0,0,0,0
"4763","LOC101928554",0,0,0,0,0,0
"4764","LINC01537",0,0,2,2,1,1
"4765",NA,17,18,26,19,19,15
"4766","LOC101928557",3,2,1,0,1,0
"4767","LINC01467",351,367,401,487,683,365
"4768",NA,1,0,2,1,1,2
"4769","LOC101928563",0,0,0,0,0,0
"4770","LOC101928565",0,0,0,0,1,0
"4771","LINC02087",0,0,0,0,0,0
"4772","LINC02101",0,0,0,0,0,0
"4773","LOC101928570",0,0,0,0,0,0
"4774","ZNF649-AS1",23,35,24,17,29,9
"4775","LOC101928572",0,0,1,0,0,0
"4776","LOC101928573",0,0,1,0,0,0
"4777","LOC101928576",3,3,13,11,6,6
"4778","RAP2C-AS1",64,117,82,59,66,37
"4779","P4HA3-AS1",1,1,2,4,6,3
"4780",NA,0,0,0,0,0,0
"4781","SLC7A14-AS1",0,0,0,0,0,0
"4782",NA,76,88,79,84,115,55
"4783","GPM6A-DT",0,0,0,0,0,0
"4784","LINC02745",0,0,0,0,0,0
"4785",NA,0,0,0,0,0,0
"4786","YPEL3-DT",39,38,29,38,30,19
"4787","LOC101928596",0,0,0,0,0,0
"4788","ZNF84-DT",1,3,0,0,2,1
"4789","LINC02301",14,35,18,1,9,1
"4790","LINC02108",0,0,0,0,0,0
"4791","MEI4",0,0,0,0,0,0
"4792","LINC01775",17,22,15,6,4,5
"4793","ARMH2",0,0,1,0,0,1
"4794","ZBTB46-AS1",1,1,0,1,0,0
"4795","ARHGEF35-AS1",0,0,0,0,0,0
"4796","TRPM2-AS",0,0,0,0,0,0
"4797","LOC101928608",0,0,0,0,0,0
"4798","LINC01413",0,0,0,0,0,0
"4799","HSPC324",0,0,0,0,0,0
"4800","LINC02189",0,0,0,0,0,0
"4801","LINC00354",0,0,0,0,0,0
"4802","BTG1-DT",15,28,22,16,37,11
"4803","LOC101928618",0,0,0,0,0,0
"4804","LOC101928622",0,0,0,0,0,0
"4805","LOC101928626",0,0,0,0,0,0
"4806","LOC101928627",0,0,0,0,0,0
"4807","LOC101928628",0,0,0,0,0,0
"4808","SMIM15-AS1",152,172,147,98,137,86
"4809",NA,38,18,30,15,20,13
"4810","LOC101928636",1,1,1,0,3,1
"4811","LINC02692",0,1,0,0,0,0
"4812","BMAL2-AS1",24,19,27,18,26,18
"4813","CTC-338M12.4",297,265,337,234,264,190
"4814","GORAB-AS1",26,30,14,7,19,13
"4815","LOC101928651",0,0,0,0,0,0
"4816","LINC01099",0,0,0,0,0,0
"4817","LOC101928658",5,2,0,3,1,3
"4818","C16orf95-DT",11,5,9,10,10,2
"4819","ADGB-DT",0,0,0,0,0,0
"4820","LOC101928663",4,1,1,5,1,1
"4821","LOC101928669",34,38,41,37,65,41
"4822","PRDX6-AS1",11,10,8,7,5,2
"4823","SOCS3-DT",40,98,51,40,40,27
"4824","ETDA",1,0,3,1,5,3
"4825","LINC02500",0,0,0,0,0,0
"4826","LOC101928682",0,0,1,0,0,0
"4827","LINC01209",0,0,0,0,0,0
"4828","LNCAROD",0,0,0,0,0,0
"4829","LOC101928688",0,0,0,1,0,0
"4830","LINC01424",12,10,7,10,11,7
"4831","LOC101928692",2,0,4,1,2,0
"4832","LIPC-AS1",0,0,0,0,0,0
"4833","RABGAP1L-AS1",0,0,0,0,0,0
"4834","LOC101928697",0,1,0,0,0,0
"4835","LINC01070",0,0,0,0,0,0
"4836","CNTNAP2-AS1",0,0,0,0,0,0
"4837",NA,6,4,4,6,2,3
"4838",NA,7,7,3,4,1,5
"4839","CD2BP2-DT",76,47,52,67,55,29
"4840","LOC101928708",0,0,0,0,0,0
"4841","SCAT1",0,0,1,0,0,0
"4842",NA,1,0,0,0,0,0
"4843","SUGCT-AS1",1,0,0,2,0,2
"4844","LOC101928718",1,1,1,4,10,6
"4845","LINC01509",0,0,0,0,0,0
"4846","LOC101928721",0,0,0,0,0,0
"4847",NA,2,0,2,9,16,5
"4848","MINDY2-DT",9,4,9,7,10,5
"4849","LOC101928728",69,53,67,39,47,20
"4850","LOC101928730",0,0,0,0,0,0
"4851","CRADD-AS1",0,0,0,0,0,0
"4852","LOC101928733",0,0,0,0,2,0
"4853","WWC2-AS1",0,1,0,0,0,0
"4854","LOC101928735",0,0,0,0,0,0
"4855","MIR762HG",447,497,439,443,495,247
"4856","ZCCHC14-DT",2,0,1,0,1,0
"4857","LINC01978",1,0,2,1,1,0
"4858","PIK3CA-DT",0,0,0,0,0,0
"4859","LINC02065",1,0,0,1,0,0
"4860","LOC101928743",0,0,0,0,0,0
"4861","LINC01450",0,0,1,3,11,6
"4862","LL21NC02-21A1.1",98,61,94,151,104,92
"4863","LOC101928748",0,0,0,0,0,0
"4864","LINC01657",0,0,0,0,0,0
"4865","LINC01043",0,0,0,0,0,0
"4866","LOC101928760",1,2,1,0,1,0
"4867","LOC101928762",276,130,360,638,423,462
"4868","LOC101928764",19,16,18,25,25,13
"4869","LINC01807",0,0,0,0,0,0
"4870","LINC01979",3,2,4,2,3,0
"4871","LINC02328",3,3,3,2,9,1
"4872",NA,7,0,8,15,11,12
"4873","LINC02229",0,0,0,0,0,0
"4874","LINC01526",0,0,0,0,0,0
"4875","LINC01449",0,0,0,0,0,0
"4876","LOC101928775",1,0,3,1,0,0
"4877","LINC01258",0,0,0,0,0,0
"4878","LINC01741",0,0,0,0,0,0
"4879","TMEM26-AS1",10,27,15,4,7,5
"4880","LOC101928782",0,3,0,1,0,4
"4881","RORA-AS1",13,11,11,4,10,5
"4882","LOC101928786",3,4,3,3,6,2
"4883","PEX5L-AS2",0,0,0,0,0,0
"4884","LINC01147",0,0,0,0,0,0
"4885","MAST4-AS1",0,0,0,0,0,0
"4886","LINC01448",0,0,0,0,0,0
"4887","LOC101928796",14,5,20,2,3,1
"4888","LOC101928797",0,0,0,0,0,0
"4889","LOC101928804",0,0,0,0,0,0
"4890","LOC101928807",0,0,0,0,0,0
"4891","LOC101928808",0,0,0,0,0,0
"4892","SDAD1-AS1",1,0,1,1,2,2
"4893","LINC02696",0,0,0,0,0,0
"4894","LINC02757",0,0,0,0,0,0
"4895","LOC101928816",6,7,6,5,10,5
"4896","LOC101928817",0,0,0,0,1,1
"4897","LOC101928819",0,0,0,0,0,0
"4898","LINC02535",1,1,0,1,2,0
"4899","LINC02763",0,0,0,0,0,0
"4900","LOC101928824",48,55,48,34,46,26
"4901","LOC101928832",1,1,2,3,2,3
"4902","LOC101928833",0,0,0,0,3,0
"4903","LOC101928834",0,0,0,0,0,0
"4904","CAMTA1-AS1",3,2,3,4,3,2
"4905","TSKU-AS1",6,8,12,20,31,15
"4906","PWRN3",0,0,0,0,0,0
"4907",NA,21,13,11,50,31,35
"4908","LOC101928842",1,4,1,0,2,1
"4909","LOC101928844",2,1,1,1,0,0
"4910","LINC01842",114,198,90,89,133,49
"4911","HIPK1-AS1",5,6,5,3,5,5
"4912","LOC101928847",2,0,1,0,3,0
"4913","LOC101928849",0,0,0,0,0,0
"4914","LOC101928850",0,1,0,0,0,0
"4915","LINC02380",1,1,0,0,1,0
"4916","LOC101928855",4,0,1,1,1,1
"4917","TTC14-DT",3,0,0,0,2,0
"4918","TERLR1",1,0,0,1,0,0
"4919","LINC02997",0,0,0,0,0,0
"4920","LOC101928859",0,2,1,0,1,1
"4921","LOC101928861",0,0,0,0,0,0
"4922","LOC101928863",0,0,0,0,0,0
"4923","LOC101928864",72,33,66,89,77,67
"4924","LINC02728",5,6,4,0,3,0
"4925","LOC101928866",0,0,0,0,0,0
"4926","LOC101928868",2,16,7,0,1,1
"4927","GABRG3-AS1",0,0,0,0,0,0
"4928",NA,0,0,0,0,0,0
"4929","LINC02436",0,0,0,0,0,0
"4930","COMMD5P1",11,7,5,11,6,3
"4931","LINC02182",0,1,0,2,1,0
"4932","LOC101928881",0,0,0,0,0,0
"4933","LOC101928882",0,0,0,0,0,0
"4934","LINC02198",0,0,0,1,0,0
"4935","LINC01864",2,3,10,6,1,5
"4936","LINC02671",0,0,0,0,0,0
"4937","LINC01637",70,75,102,92,112,64
"4938","LOC101928893",0,0,1,0,0,0
"4939","LOC101928894",0,0,0,0,0,2
"4940","LINC01786",81,130,107,174,237,98
"4941","LOC101928896",0,0,0,0,0,0
"4942","LOC101928902",0,2,0,0,1,1
"4943","LOC101928906",19,12,15,21,26,15
"4944","VPS13C-DT",2,5,4,1,3,0
"4945","TTC7B-AS1",19,22,20,15,22,15
"4946","LOC101928911",0,0,0,0,0,0
"4947","LOC101928912",0,0,0,0,0,0
"4948","LINC01515",0,0,0,0,2,0
"4949","HSFX3",18,16,19,28,22,13
"4950","LINC02489",0,0,0,0,0,0
"4951","LINC00463",0,0,0,0,0,0
"4952","LOC101928923",0,0,0,0,0,0
"4953","LOC101928924",0,0,0,0,0,0
"4954","LOC101928929",0,0,0,0,0,0
"4955","SEMA3B-AS1",22,41,35,23,32,9
"4956","LOC101928932",0,0,0,1,0,0
"4957","LOC101928933",13,8,10,11,14,3
"4958","LOC101928936",0,0,0,0,0,0
"4959","LOC101928937",0,0,0,0,0,0
"4960","LOC101928940",2,3,3,0,6,0
"4961","RHOXF1P1",0,0,0,0,0,0
"4962","PRKG2-AS1",0,0,0,0,0,0
"4963","MADD-AS1",5,0,4,2,1,3
"4964","LINC02720",0,0,0,0,0,0
"4965","LOC101928953",337,425,506,298,350,185
"4966","LOC101928957",0,1,0,0,2,1
"4967","LOC101928961",1,0,0,0,0,0
"4968","HNRNPD-DT",22,30,33,22,31,20
"4969","RHOXF1-AS1",1,1,0,3,3,0
"4970","LINC01262",0,0,0,0,0,0
"4971","LOC101928972",0,0,0,0,0,0
"4972","LINC01732",1,2,2,5,8,6
"4973","LOC101928977",0,0,0,0,0,0
"4974","LINC02994",0,0,0,0,0,0
"4975","LINC01719",8,24,10,13,16,10
"4976","ZFP28-DT",9,4,12,10,6,6
"4977","LOC101928985",0,0,0,0,0,0
"4978","LOC101928988",1,0,1,0,0,0
"4979","MIR4300HG",0,0,0,0,0,0
"4980","CCDC92B",116,172,201,92,134,54
"4981","LINC02069",0,0,0,3,9,3
"4982","LOC101928994",2,1,0,1,0,3
"4983","LINC01649",0,0,0,0,0,0
"4984","IQCF5-AS1",0,0,0,0,0,0
"4985","LINC02287",0,0,0,1,0,0
"4986","LOC101929003",10,7,10,10,16,6
"4987","LOC101929004",5,12,10,5,8,7
"4988","LINC03003",0,0,0,0,0,1
"4989","LOC101929007",10,17,26,10,17,3
"4990","GTF2IP13",117,101,125,63,95,48
"4991","SIRPG-AS1",0,0,0,0,0,0
"4992","LINC02702",0,0,0,0,0,0
"4993","LOC101929014",5,3,6,2,4,2
"4994","LOC101929018",5,7,7,7,9,4
"4995","LINC02270",0,0,0,0,0,0
"4996","LOC101929021",0,0,0,0,0,0
"4997",NA,0,0,0,0,0,0
"4998","LINC01762",0,0,0,0,0,0
"4999","LINC01516",0,1,1,0,0,0
"5000","LINC02387",0,0,0,0,0,0
"5001","LOC101929028",0,0,0,1,2,2
"5002","LOC101929031",5,3,2,1,2,1
"5003","LINC02116",0,0,0,0,0,0
"5004","DLG2-AS2",0,0,0,0,0,0
"5005","LOC101929048",0,0,1,5,8,2
"5006","LOC101929050",0,0,0,0,1,0
"5007","LINC00836",0,0,0,0,0,0
"5008","TWF2-DT",61,42,46,15,31,7
"5009","IRX4-AS1",0,0,0,1,0,1
"5010","MDN1-AS1",165,163,190,134,203,115
"5011","C12orf42-AS1",0,0,0,0,0,0
"5012","ZIM2-AS1",0,0,0,0,0,0
"5013","MAPK10-AS1",0,0,1,0,2,0
"5014","ASAH1-AS1",32,14,19,5,11,5
"5015","LINC01633",0,0,0,0,0,0
"5016","LINC01182",0,0,0,0,0,0
"5017","MICA-AS1",76,80,88,153,190,134
"5018","LOC101929073",0,0,0,0,0,0
"5019","PIK3CD-AS2",71,104,65,51,85,35
"5020","LOC101929076",1,0,2,0,1,1
"5021","LINC02334",1,3,4,4,8,4
"5022","LINC02292",0,0,0,0,0,0
"5023","CTD-2194D22.4",0,0,0,1,0,0
"5024","LINC01333",0,0,0,0,0,0
"5025","CASC6",0,0,0,0,0,0
"5026","LINC02401",0,0,0,0,0,0
"5027","LINC01447",0,0,0,0,0,0
"5028","LOC101929088",0,0,0,0,0,0
"5029","TTC36-AS1",105,99,117,81,93,63
"5030","LINC01350",0,0,0,0,0,0
"5031","C1QTNF7-AS1",1,0,0,0,0,0
"5032","LOC101929098",0,0,0,0,1,0
"5033","CD101-AS1",1,0,2,0,1,1
"5034","LOC101929106",0,0,0,0,0,0
"5035","LOC101929107",7,4,7,2,4,0
"5036","LOC101929109",0,0,0,0,0,0
"5037","CASC18",0,0,0,0,0,0
"5038","LINC01149",0,0,0,0,2,0
"5039",NA,0,0,0,0,0,0
"5040","LOC101929116",0,0,0,0,0,0
"5041","LINC03028",0,0,0,0,0,0
"5042","BRINP3-DT",22,8,10,8,10,6
"5043","LINC00437",0,0,0,0,1,0
"5044","FNDC1-AS1",0,0,0,1,0,2
"5045","LINC02493",0,0,0,0,0,0
"5046","LOC101929124",0,0,1,1,0,0
"5047","LINC01730",4,2,10,11,6,7
"5048","PGM5P3-AS1",1,1,1,0,0,1
"5049","LOC101929128",1,1,0,0,1,1
"5050","LOC101929129",0,0,0,0,0,0
"5051","LOC101929130",0,0,0,0,0,0
"5052","PIGY-DT",5,4,7,3,3,5
"5053","LOC101929140",14,15,21,18,11,10
"5054","LOC101929141",42,62,73,16,66,32
"5055","LOC101929142",0,0,0,0,0,0
"5056","LINC01858",1,0,0,1,0,0
"5057","PPP3CB-AS1",175,164,215,110,154,72
"5058","WARS2-AS1",403,483,371,354,380,232
"5059","LOC101929148",0,0,0,0,1,0
"5060","LINC02204",1,1,4,2,0,4
"5061","P3H2-AS1",0,0,0,0,1,0
"5062","LINC02114",0,0,0,0,0,0
"5063","LOC101929154",0,0,0,0,0,0
"5064","DENND6A-DT",1,1,0,0,2,2
"5065",NA,171,111,161,79,95,61
"5066","LOC101929161",0,0,0,0,0,0
"5067","PRDM4-AS1",105,90,124,95,96,63
"5068","TSBP1-AS1",8,11,6,1,5,5
"5069","LINC01859",0,0,0,0,0,0
"5070",NA,0,2,1,1,1,0
"5071","LOC101929172",0,0,0,0,0,0
"5072","THSD4-AS2",0,0,0,0,0,0
"5073","LOC101929174",75,115,71,51,62,30
"5074","ADAMTS16-DT",0,0,0,0,0,0
"5075","LOC101929178",1,2,1,1,1,0
"5076","LINC01388",0,0,2,1,1,1
"5077","LINC02673",0,0,0,0,1,1
"5078","LINC01647",1,0,2,0,1,0
"5079","LINC01031",2,0,1,0,0,0
"5080","LOC101929185",589,782,929,1311,1351,928
"5081","ITPR3-AS1",76,89,73,89,95,48
"5082","LINC03022",3,4,1,3,6,7
"5083","LNCPRESS2",0,0,0,0,0,0
"5084","THSD4-AS1",0,0,0,0,0,0
"5085","ATP13A4-AS1",0,0,0,0,0,0
"5086","LINC02261",0,0,0,3,0,0
"5087","LOC101929200",71,79,70,68,70,40
"5088","LOC101929201",5,5,1,7,3,3
"5089","MKX-AS1",18,20,13,4,6,5
"5090","LOC101929204",53,36,48,46,56,44
"5091","LINC01729",0,0,0,0,0,0
"5092","LOC101929208",0,1,0,0,0,0
"5093","SMARCAD1-DT",0,0,0,0,1,0
"5094","SMIM2-AS1",0,2,1,11,14,8
"5095","THBS4-AS1",0,2,2,2,2,0
"5096",NA,0,0,0,0,0,0
"5097","LOC101929217",0,0,0,0,0,1
"5098","LINC01517",0,0,0,0,0,0
"5099","INSYN1-AS1",2,6,2,2,14,4
"5100","DISC1FP1",0,0,0,0,0,0
"5101","DDX59-AS1",8,12,8,13,13,5
"5102","MCM8-AS1",5,4,8,1,2,0
"5103","LOC101929227",0,0,0,1,1,2
"5104","PINX1-DT",2,1,2,0,2,0
"5105","LOC101929230",0,0,0,0,0,0
"5106","MMADHC-DT",146,97,135,121,108,96
"5107","LOC101929234",0,3,3,0,2,2
"5108","LOC101929237",1,1,0,2,1,0
"5109","CFAP20DC-AS1",0,0,0,0,0,0
"5110","PACRG-AS2",0,0,0,0,0,0
"5111","LOC101929240",191,199,241,186,155,121
"5112","LINC02325",0,0,0,0,0,0
"5113","ILRUN-AS1",205,115,179,152,122,82
"5114","CASC20",0,0,0,0,0,0
"5115","LINC01231",0,0,0,0,0,0
"5116","LOC101929248",0,1,1,0,5,4
"5117",NA,0,0,0,0,0,0
"5118","LOC101929255",11,14,21,19,19,7
"5119","LOC101929256",0,0,0,2,0,0
"5120","LOC101929258",0,0,0,0,0,0
"5121","LOC101929259",1,1,1,0,0,0
"5122","LINC01920",0,0,0,0,0,0
"5123","LINC02123",0,0,0,0,0,0
"5124","LINC01428",0,0,0,0,0,0
"5125","LOC101929268",4,5,3,1,1,1
"5126","LOC101929269",0,0,0,0,0,0
"5127","LOC101929270",18,14,10,10,15,7
"5128","DTNB-AS1",33,48,34,28,40,26
"5129","LOC101929278",0,0,0,1,0,0
"5130","LOC101929279",0,0,0,0,0,0
"5131",NA,29,25,27,119,111,55
"5132","LINC02612",0,0,0,0,0,0
"5133","LINC02199",0,0,0,0,0,0
"5134","LOC101929285",47,57,78,22,47,27
"5135","KCNMA1-AS3",0,0,2,5,2,2
"5136","LINC01751",0,0,0,0,0,0
"5137",NA,7,9,8,17,5,16
"5138","LOC101929290",3,5,5,10,8,4
"5139","LOC101929291",27,23,32,20,27,16
"5140","ADAM7-AS1",0,0,0,0,0,0
"5141","LNCRNA-IUR",2,1,1,0,1,0
"5142","LOC101929297",0,0,0,0,0,0
"5143","LOC101929298",3,3,6,2,3,4
"5144","RFX3-DT",2,5,10,1,12,8
"5145","LOC101929305",0,0,0,0,0,0
"5146","LOC101929307",1,0,1,0,1,0
"5147","LOC101929309",1,1,3,1,0,0
"5148","KCNMA1-AS2",1,0,0,0,0,0
"5149","LINC01706",0,0,0,0,0,0
"5150","LOC101929314",259,174,231,170,187,105
"5151","ADAM7-AS2",0,0,0,0,0,0
"5152","PRICKLE2-DT",0,0,0,0,0,0
"5153","LOC101929319",0,0,0,0,0,0
"5154","LOC101929320",0,0,0,0,0,0
"5155","LOC101929321",0,0,0,0,0,0
"5156","LOC101929322",12,11,11,8,10,5
"5157","LOC101929326",0,0,0,0,0,0
"5158","KCNMA1-AS1",1,2,1,1,2,2
"5159","LAMP5-AS1",0,0,0,0,0,0
"5160","LINC02975",0,0,0,0,0,0
"5161","ADAMTS9-AS1",0,0,0,0,0,0
"5162","LINC02037",0,0,0,0,1,0
"5163","SEMA5A-AS1",0,0,0,0,0,0
"5164","ESAM-AS1",6,5,4,6,6,2
"5165","LOC101929341",0,0,0,0,0,0
"5166","LOC101929343",0,0,0,0,0,0
"5167","LINC01198",5,6,6,4,1,2
"5168","LOC101929347",0,0,0,0,0,0
"5169","LOC101929348",0,0,0,0,0,0
"5170","LINC01665",0,0,0,0,0,0
"5171","CDC37L1-DT",7,11,8,9,5,7
"5172","LINC02664",0,0,0,0,0,0
"5173","DDIT4L-AS1",0,0,0,0,0,0
"5174","CFAP97D2",0,0,0,1,0,0
"5175",NA,34,50,61,59,58,60
"5176","HP09053",211,148,259,59,86,43
"5177","LOC101929359",0,0,0,0,0,0
"5178",NA,0,0,2,0,0,0
"5179","PARAL1",0,0,1,0,0,0
"5180","LOC101929372",2,3,5,3,3,2
"5181","LOC101929373",1,0,0,0,1,1
"5182","LINC01659",39,55,42,9,6,4
"5183","LINC01876",0,0,0,0,0,1
"5184","LOC101929380",0,0,0,0,0,0
"5185","SLC6A12-AS1",0,2,0,1,0,0
"5186","LOC101929386",0,0,0,15,19,17
"5187","LMF1-AS1",19,16,13,44,44,21
"5188","LOC101929388",3,2,4,14,3,3
"5189","LINC01247",0,0,0,0,0,0
"5190","LINC01752",0,0,0,0,0,0
"5191","LINC01518",0,0,0,0,1,0
"5192","LOC101929398",1,1,1,1,0,0
"5193","LOC101929400",0,0,1,2,9,5
"5194","EXTL3-AS1",7,12,7,9,20,8
"5195","LINC01648",0,0,0,0,0,0
"5196","PTPRD-AS1",2,0,0,0,0,0
"5197","LOC101929408",0,1,1,3,6,0
"5198","LOC101929411",0,0,0,0,0,0
"5199","LINC02212",0,0,0,0,0,0
"5200","LOC101929413",0,0,0,0,0,0
"5201","PENK-AS1",746,129,678,1643,274,986
"5202",NA,2,2,3,5,4,4
"5203","LOC101929420",0,1,1,0,0,0
"5204","LINC02285",0,0,0,0,0,0
"5205","MEF2C-AS1",2,2,3,2,5,1
"5206","BTBD9-AS1",0,1,0,0,0,0
"5207","LOC101929427",0,0,0,0,1,0
"5208","PTPRD-DT",0,0,0,0,1,0
"5209","LOC101929431",1,1,5,1,1,0
"5210","LOC101929432",0,0,0,0,0,0
"5211","PRRX2-AS1",1,3,4,4,0,3
"5212","LOC101929439",0,1,3,1,0,1
"5213","LOC101929440",3,3,2,1,0,3
"5214","ERLNC1",1,2,1,0,1,1
"5215","LOC101929444",0,0,0,0,0,0
"5216","LINC02623",0,0,0,6,4,2
"5217","LOC101929446",0,0,0,0,0,0
"5218","IATPR",0,1,0,0,0,0
"5219","LINC02428",0,0,0,0,0,0
"5220","LINC02099",0,0,0,0,0,0
"5221","LOC101929452",0,0,0,0,0,0
"5222","LINC02149",0,0,0,0,0,0
"5223","LOC101929457",1,4,1,31,22,16
"5224","TMCC2-AS1",0,2,0,1,3,0
"5225","LOC101929460",0,0,0,0,0,0
"5226","PHC2-AS1",3,5,5,0,6,1
"5227","LURAP1L-AS1",20,7,34,16,39,27
"5228","CXXC4-AS1",1,1,0,0,1,0
"5229","TEX52",14,36,23,29,41,13
"5230","LOC101929470",0,0,0,1,0,0
"5231","CTD-2350J17.1",0,0,0,0,0,0
"5232","LOC101929473",0,0,0,1,0,1
"5233","ITGB1-DT",27,30,29,28,27,22
"5234","LINC01698",0,0,0,1,0,0
"5235","LINGO1-AS2",0,1,1,2,6,2
"5236","LOC101929479",924,683,1112,334,360,242
"5237","MAPK8IP3-AS1",1,0,2,0,0,0
"5238","LINC01615",1,1,2,9,1,2
